ht_ppg,ht_rpg,ht_apg,ht_spg,ht_bpg,ht_topg,ho_ppg,ho_rpg,ho_apg,ho_spg,ho_bpg,ho_topg,h_ortg,h_drtg,h_efg,h_tov,h_oreb,h_ftf,at_ppg,at_rpg,at_apg,at_spg,at_bpg,at_topg,ao_ppg,ao_rpg,ao_apg,ao_spg,ao_bpg,ao_topg,a_ortg,a_drtg,a_efg,a_tov,a_reb,a_ftf,act_spread
100.818,43.5455,21.2727,9.4545,5.7273,16,108.546,47.3636,25.1818,9.7273,6.0909,15,103.265,111.723,0.480505,0.126434,0.258333,0.192661,100.417,43.5,19.9167,5.5833,4.5,15,102.917,42.75,20.5,8.6667,5.5833,11.1667,107.452,110.331,0.503546,0.0921022,0.240566,0.196217,-7
100.077,44.5385,20.8462,9.6923,6,16.6154,107.154,47.3846,24.6923,10.3077,6,15,101.562,109.981,0.464871,0.140588,0.246862,0.250585,98.3846,45,20.1538,7.1538,5.1538,13.3846,97.5385,43.6154,18.5385,7.3846,4.3077,12.4615,105.187,104.692,0.439815,0.0975097,0.25,0.199074,-5
100.214,44.3571,20.6429,9.4286,5.8571,16.2857,107.143,47.2143,24.3571,9.8571,6.1429,14.7143,102.654,111.106,0.4637,0.131842,0.265823,0.241218,95.8,40.4,20.9333,9.6667,3.8667,12.8,99.8667,44.2667,21.4,6.9333,6.0667,17.3333,103.69,107.26,0.5,0.11159,0.190698,0.286064,-5
99.7333,43.8667,20.5333,9.7333,5.9333,16.4667,106.8,46.8,24.1333,9.7333,5.9333,14.8667,102.552,110.922,0.474638,0.146453,0.252212,0.243961,89.75,42.9375,18.1875,7.375,6.9375,17.8125,102.688,46.75,23.1875,8.8125,7.5,14.0625,94.7042,107.756,0.478481,0.164717,0.189573,0.253165,-12
101.833,43.9444,20.2222,9.8889,5.7778,16.2778,107.944,45.7778,23.8889,9.8333,6.0556,14.8333,104.738,112.277,0.55799,0.158216,0.275676,0.270619,101.667,41.1667,21.7778,7.0556,4.8889,13.1667,109.111,46.2778,22.7778,6.9444,5.1667,12.6111,105.929,114.109,0.512881,0.10902,0.21267,0.266979,-4
102.05,43.9,20.2,9.95,5.8,16.05,107,46.1,23.65,9.5,6,15.35,105.089,111.211,0.548267,0.147005,0.251282,0.257426,104.85,44.55,23.7,8.05,3.85,15.9,108.75,43.6,24.7,8.95,5.55,15.7,106.711,111.158,0.510976,0.127384,0.24537,0.290244,-3
103.261,43.4348,20.7826,10.2609,5.5652,16.5217,107.217,46,24.1304,9.7391,5.9565,15.7391,106.02,110.973,0.516827,0.152353,0.252252,0.257212,97.0435,43.087,18,7.3043,4.6957,13.6957,106.435,47.3913,23.6957,7.1304,4.8696,12.6087,101.784,113.066,0.534856,0.123625,0.283654,0.240385,-12
104.185,43.2222,21.4815,10.8148,5.4444,16.3333,106.333,46.037,24.037,9.6667,5.7037,16.3333,107.05,110.142,0.533333,0.16533,0.301435,0.211905,102.741,42.6296,22.8889,7.0741,5.4074,13.037,101,46.9259,20.4444,7.5556,2.8889,14.037,109.148,106.676,0.483213,0.124304,0.277778,0.242206,3
104.286,43.6429,21.5,10.6786,5.5,16.2857,106,45.75,23.9286,9.6786,5.7143,16.1786,107.222,109.673,0.541769,0.161473,0.315534,0.2457,102.692,44.3077,21.7308,7.1154,5.7692,12.1538,99,44.5385,23.3846,6.8846,4.7692,13.6154,109.225,103.973,0.522005,0.127125,0.163366,0.234719,-3
104.1,43.5667,21.3,10.2333,5.4667,16.2,105.567,45.2667,23.8667,9.4667,5.5333,15.8667,107.423,109.66,0.523077,0.161765,0.276382,0.253846,102.367,46.1667,25.2333,8.2,5.8667,13.5,88.7667,39.5667,20.7333,7.5667,3.6,14.1333,112.213,97.0268,0.549261,0.102864,0.216495,0.221675,7
103.719,43.25,21.3438,10.0938,5.2812,16.0312,105.031,45.1562,23.9062,9.375,5.5625,15.8125,107.518,109.602,0.531579,0.148233,0.256545,0.281579,101.424,40.3636,24.9697,9.3636,5.3333,14.1818,99.6364,45.0606,22.2727,8.5152,4.8788,16,108.364,105.596,0.521327,0.111632,0.196172,0.196682,-4
104.061,43.3333,21.3939,9.9697,5.2424,16.1212,105.515,45.1515,24,9.3939,5.6061,15.697,107.85,109.934,0.554521,0.157148,0.236264,0.271277,114.064,47.0323,28.3548,8.6129,6.5806,15.6452,101.774,43.2581,21.2581,8.8387,4,14.6774,116.967,102.743,0.540573,0.142971,0.266355,0.229117,-4
103.889,42.6111,21.3889,9.9167,5.1111,16.0556,105.778,44.8889,24.3056,9.3333,5.4444,15.6111,108.18,110.66,0.566062,0.143755,0.229508,0.284974,96.7059,42.5,17.7941,8.1765,4.8529,14.1765,97.5882,39.9706,19.1765,7.7647,4.9118,14.0588,107.208,108.795,0.54386,0.117119,0.283582,0.18797,-7
103.865,42.5676,21.2162,9.9459,5.0541,16.0541,105.46,44.6216,24.3243,9.3243,5.4324,15.7027,108.407,110.479,0.560881,0.145393,0.241935,0.277202,101.861,44.1111,19.8333,9.1111,4.3333,14.8056,98.0278,44.8056,19.6944,8.3333,4.9722,15.8056,106.441,103.006,0.469287,0.132552,0.201794,0.253071,-3
104.026,42.7179,21.2821,9.9744,4.9744,16.1538,105.026,44.1282,24.4872,9.3846,5.359,15.7949,108.675,110.164,0.535264,0.15298,0.28934,0.221662,98.5641,42.2051,21.7436,7.6923,4.5128,14.4103,102.538,42.5641,21.8462,7.5897,5.4615,14.5897,105.096,109.064,0.484962,0.137544,0.248731,0.195489,-8
104.1,42.625,21.225,10,4.925,16.15,105,44.1,24.5,9.425,5.25,15.9,108.753,110.196,0.522021,0.161703,0.28934,0.248705,101.676,45.027,22.1351,6.8919,3.7297,13.2973,95.5676,41.1351,20.7838,7,4.7568,13.4054,110.93,104.252,0.536802,0.135912,0.183168,0.208122,2
104.302,42.9767,21.3023,9.9535,4.9535,16.0698,105.256,43.9535,24.4651,9.4186,5.3256,15.7209,108.759,110.303,0.517766,0.144216,0.210784,0.258883,101.439,47.4878,18.878,7.8049,3.7317,13.3902,99.5122,43.1951,20.7317,7.122,4.878,14.4878,106.327,105.007,0.494505,0.100503,0.281938,0.151648,-3
104.523,43.0909,21.2955,9.8864,4.9091,16,105.659,44.1364,24.4318,9.3864,5.3636,15.5909,108.865,110.661,0.519185,0.13266,0.189815,0.239808,98.1364,41.1818,23.2045,7.7955,5.5682,14.6364,102.75,43.4091,23.7045,8.0455,5.5,14.6818,106.259,111.094,0.453917,0.101766,0.2749,0.223502,-3
104.467,43.0667,21.4222,9.8889,5.0222,15.8889,105.489,44.2222,24.5556,9.3333,5.4667,15.5778,108.879,110.576,0.508027,0.122611,0.210526,0.194954,101.089,43.6889,21.8,7,3.7111,12.9111,101.133,46.0222,21.5556,7.6667,4.1778,13.8222,107.455,106.948,0.472406,0.0875785,0.196507,0.200883,-4
104.796,42.7755,21.4286,9.8367,5.2245,15.5102,106.286,44.5306,24.5306,9.0816,5.3878,15.4694,109.144,111.374,0.545556,0.108789,0.295775,0.184444,101.864,40,23.8182,8.9318,3.75,14.1591,104.432,44,22.6591,8.1364,4.2273,16,107.177,109.538,0.517284,0.128788,0.212871,0.234568,-5
105.14,42.66,21.48,9.8,5.18,15.4,106.62,44.54,24.64,9.02,5.38,15.4,109.491,111.617,0.56448,0.107296,0.273585,0.214932,95.8958,42.6458,20.1667,6.5208,6.5,13.5417,95.5625,41.7083,20.2708,7.5,4.0625,12.6458,106.839,104.802,0.506329,0.149597,0.221106,0.23038,-5
105.442,42.6154,21.6923,9.9038,5.1923,15.3269,106.5,44.8462,24.6154,8.9423,5.25,15.5962,109.868,111.385,0.559441,0.134972,0.247706,0.251748,102.157,45.8235,21.3333,6.6078,4.1961,14.2157,102.274,42.8431,21.2941,7.6275,5.1373,12.3333,109.149,110.119,0.517689,0.120656,0.235023,0.207547,-5
105.586,42.6552,21.569,10.1207,5.069,15.5517,106.81,44.9138,24.431,8.931,5.1724,15.8448,109.53,111.387,0.5179,0.151515,0.268519,0.303103,105.052,44.3448,25.0172,8.1379,5.9483,12.8793,92.4483,39.9828,20.931,7.2241,3.8276,14.2414,114.421,100.242,0.503529,0.132019,0.220657,0.167059,6
105.65,42.5667,21.6667,10.0667,4.9833,15.5333,107.117,44.8333,24.5167,8.9,5.1333,15.8167,109.592,111.761,0.531172,0.166071,0.230392,0.294264,102.862,42.569,21.7931,7.7759,4.6897,12.6897,105.672,44.5345,22.4655,6.7931,4.8621,13.2241,108.466,111.709,0.533105,0.120456,0.224215,0.232877,-6
105.773,42.6818,21.6818,10.2273,4.9697,15.4545,107.03,44.8333,24.6212,8.9091,5.0606,15.9697,109.504,111.367,0.517815,0.14709,0.286408,0.251781,99.2273,41.1364,21.0303,8.8788,4.5,12.5455,99.9394,43.4848,21.3788,6.8636,5.0909,15.6667,107.89,108.611,0.507026,0.124235,0.221239,0.238876,-12
106.134,42.8358,21.791,10.2687,5.1045,15.4179,106.642,45.0299,24.4627,8.8806,4.9851,16.0149,109.807,110.893,0.542155,0.127176,0.270936,0.236534,104.364,42.3485,22.5909,8.2727,5.5,12.5455,100.682,46.6061,21.5152,7.0152,3.1364,14.5455,110.918,106.116,0.511962,0.121571,0.228972,0.19378,-4
106.132,42.7794,21.8088,10.1912,5.0735,15.4118,106.868,44.8529,24.5588,8.8824,5.0147,15.9265,109.904,111.244,0.539352,0.126344,0.296117,0.224537,101.574,41.7353,22.7647,7.6176,4.6618,14.3382,105.574,41.8971,22.0882,7.7206,5.2353,13.9118,108.875,112.133,0.481027,0.147089,0.316456,0.176339,-9
106.155,42.9437,21.9014,10.169,5.0423,15.4507,107.014,44.662,24.7042,9.0141,5.0423,15.831,110.012,111.39,0.575406,0.133401,0.271845,0.176334,97.8,43.1,18.8571,7.7571,5.1714,14.2429,96.4857,40.0143,19.1714,7.8286,4.7857,13.4143,108.188,107.263,0.544156,0.129523,0.204301,0.14026,-2
105.889,42.7917,21.9028,10.2083,5.0972,15.4306,106.764,44.7083,24.6667,9,5.0417,15.9167,109.84,111.211,0.55119,0.139033,0.251208,0.157143,102.671,43.3429,18.3714,7.8143,5.3286,12.2,98.1571,40.5429,21.5429,6.5,5.2,13.0857,112.481,107.346,0.479064,0.0983417,0.209821,0.23399,1
105.907,43.04,21.8933,10.0267,5.1467,15.4,106.667,44.6933,24.6,8.9467,5.0533,15.7333,109.924,111.205,0.51074,0.122945,0.241228,0.205251,101.473,46.7162,22.6486,5.9595,5.6351,13.3243,103.068,46.4595,22.5676,8,5.8514,11.2568,106.209,108.414,0.513544,0.101382,0.246575,0.146727,-7
105.829,43.0658,21.8553,9.9605,5.1579,15.3158,106.618,44.6579,24.6447,8.8947,5.0395,15.7237,109.91,111.202,0.501196,0.117345,0.238095,0.200957,110.092,48.3684,22.9342,7.3421,5.9868,15.3026,102.711,40.0526,21.4605,8.6316,4.5395,12.5395,115.027,107.67,0.514943,0.126793,0.325359,0.190805,3
105.731,43.0641,21.8462,9.9231,5.141,15.2308,106.423,44.6667,24.5256,8.8462,5.0256,15.7179,109.966,111.206,0.470787,0.0986482,0.294355,0.204494,100.141,44.4487,20.4615,7.6538,3.7821,16.5,107.59,44.0385,22.359,9.5,5.3462,14.2308,103.693,112.561,0.48467,0.1477,0.270742,0.242925,-13
105.848,42.8481,21.8987,9.962,5.2278,15.2658,106.646,44.6962,24.6076,8.8734,4.9873,15.7595,110.1,111.352,0.493056,0.108672,0.271552,0.219907,97.3671,42.8861,17.962,7.2025,4.1772,12.9241,106.684,46.443,24.5316,7.443,5.5823,12.0886,103.532,114.475,0.465831,0.110172,0.259574,0.198178,-15
106.432,42.9136,22.0741,10,5.2222,15.2593,106.667,44.5802,24.6173,8.9259,4.9383,15.7531,110.584,111.328,0.534325,0.117252,0.293333,0.203661,106.901,44.1852,24.5432,8.9136,4.4938,15.5185,108.975,44.8889,24.1111,8.7778,5.3086,15.6296,108.614,111.055,0.501114,0.136287,0.293103,0.167038,-16
102.159,44.2195,21.2317,9.0488,4.7683,14.3415,100.451,44.5244,20.8171,7.7317,4.4634,15.2195,107.23,105.028,0.49648,0.133427,0.239745,0.214193,99.0976,41.622,20.6951,8.8293,4.2683,12.6951,101.341,43.1829,21.8537,7.0244,5.7195,15.4512,107.493,110.65,0.501055,0.128849,0.253099,0.252789,3
102.159,44.2195,21.2317,9.0488,4.7683,14.3415,100.451,44.5244,20.8171,7.7317,4.4634,15.2195,107.23,105.028,0.49648,0.133427,0.239745,0.214193,97.6829,43.2317,18.9634,7.6951,5.1829,14.1707,95.8902,40.0732,19.122,7.9512,4.6951,13.3171,108.299,106.545,0.510548,0.131777,0.239373,0.224515,-4
102.159,44.2195,21.2317,9.0488,4.7683,14.3415,100.451,44.5244,20.8171,7.7317,4.4634,15.2195,107.23,105.028,0.49648,0.133427,0.239745,0.214193,105.719,44.9146,24.1585,9.1707,4.2439,13.4634,102.512,45.9756,20.9146,7.5854,5.4878,15.7927,108.526,105.805,0.492505,0.127833,0.255108,0.224573,2
94.4,41.4,19,10.8,4,17.2,99,47.6,18.8,9.6,4.2,18.6,99.8348,103.747,0.461728,0.179332,0.294643,0.22963,98.6,43.6,19,7.4,6.8,14.4,93.4,44.2,20.4,6.8,3,13.4,107.616,100.037,0.487981,0.131966,0.232558,0.204327,1
94.1429,42.4286,19.7143,9,4.1429,15,97.5714,46.5714,20,8.2857,4.4286,16.2857,101.039,104.516,0.451219,0.152562,0.290043,0.192683,103.429,46,23.4286,8.1429,6.7143,14.7143,102.286,47.7143,21,7.7143,7.2857,15.4286,103.971,103.364,0.476303,0.133874,0.243119,0.218009,-5
95.3333,42.2222,20.3333,9.3333,4.3333,15.6667,95.3333,45.1111,19.3333,8.5556,4.1111,17,101.71,101.415,0.473039,0.133809,0.244444,0.227941,102.75,45.75,22.375,6.875,4.625,15.625,103,41.375,20.875,7,5.5,15.125,105.072,104.405,0.477958,0.152461,0.225806,0.192575,-8
97.6667,43.1667,21.0833,9.5833,4.75,15.1667,95.1667,44.6667,19.1667,8.3333,4.5,17.0833,103.883,100.802,0.485075,0.155268,0.201878,0.21393,96.9167,37.25,22.5833,7.1667,4.6667,14.8333,103.667,44.4167,23,7.4167,5.0833,15.75,105.989,113.316,0.532911,0.136209,0.28934,0.26076,-5
101.286,42.9286,21.8571,10.0714,4.4286,15.4286,95.2857,44.2143,19.7143,8.4286,4.2857,17.7857,106.846,100.546,0.522512,0.149034,0.231481,0.180095,99.9231,46.9231,22,6.7692,5.6923,13.3846,98.5385,49.7692,20.7692,7,6.2308,12.1538,103.122,102.013,0.457944,0.109609,0.256303,0.226636,-4
103.263,43.8947,20.6316,9.1579,4.3158,15,98.1579,45.3684,20,8.0526,4.2105,16.7895,107.727,102.693,0.492081,0.118327,0.276859,0.244344,115.091,46.1818,28.9091,8.2273,6.5455,15.5909,100.227,42.0455,20.5,9.0455,3.7273,14.2273,119.286,102.365,0.485327,0.0890779,0.251082,0.223476,6
104.25,43.9,20.75,9.1,4.25,15.05,99.8,45.4,20.45,8.15,4.3,16.7,108.129,104.044,0.5,0.12047,0.302419,0.235165,96,43.45,19.8,6.5,7.6,13.6,93.6,42.9,19.15,7.45,4.25,12.8,106.347,101.217,0.56016,0.13792,0.153409,0.197861,-5
103.5,43.4545,20.6364,9.1818,4.2273,14.9545,99.8636,45.4091,20.4091,8.1818,4.5455,16.6818,107.358,104.098,0.533113,0.124421,0.29646,0.218543,99.92,43.44,18.04,8.96,4.24,13.24,95.4,41.56,21.72,7.12,5.4,14.6,109.361,104.046,0.514589,0.115319,0.194872,0.281167,-5
103.609,43.4783,20.3478,9.1304,4.1739,14.913,99.4348,45.3913,19.9565,8.2174,4.6087,16.7391,107.628,103.945,0.51652,0.123067,0.275556,0.211454,101.64,44.36,21.52,7.24,3.56,13.32,100.64,45.16,21.04,7.44,4.48,14.08,107.411,105.617,0.498861,0.104407,0.190678,0.166287,-5
103.75,43.625,20.6667,9.125,4.1667,14.625,98.6667,45.4583,19.7917,7.9583,4.5417,16.5,107.811,103.369,0.523282,0.114671,0.223256,0.172949,96.04,44.32,20.88,8.08,4.08,15.04,102.68,43,23.8,9.6,5.44,14.88,101.841,108.844,0.507444,0.154624,0.248804,0.200993,-10
102.593,44.1481,20.2222,8.7407,4.037,14.5556,98.7778,45.3333,20.037,7.963,4.7407,15.7778,107.15,104.051,0.512615,0.0969287,0.21327,0.165138,104.393,43.8929,24.25,8.3929,3.9286,15.7857,107.107,44.5357,23.8214,8.8571,5.1786,15.8571,106.947,110.275,0.508197,0.147326,0.234742,0.18267,-7
102.69,43.7586,20.3793,8.9655,3.9655,14.6552,98.7241,45.0345,20.3793,8.1034,4.6207,15.9655,107.233,103.879,0.501176,0.115671,0.207373,0.174118,101.875,40.25,25.25,9.375,5.3125,14,99.8438,45.2188,22.6875,8.2812,4.9375,16.0625,108.828,105.804,0.527913,0.124238,0.179104,0.23301,-2
102.29,43.7097,19.9355,9.3548,4.0323,14.5484,98.4516,45.2581,20.0645,8.0645,4.8387,16.2581,106.748,103.462,0.503521,0.140097,0.213636,0.15493,97.0909,40.4545,23.5455,7.6364,5.303,14.6667,103.212,43.9697,23.2727,8.1212,5.3939,14.7576,105.255,111.723,0.530488,0.121895,0.182266,0.236585,-6
102.719,43.4375,20.1562,9.3438,4.0938,14.6875,99.125,44.9062,20,8.1875,5,16.25,107.007,104.062,0.508353,0.155527,0.220657,0.188544,101.394,47.5152,18.5152,8.1212,3.5758,13.6364,99.8788,44.0606,20.8485,7.1212,4.6364,15,105.632,104.941,0.508083,0.109894,0.270142,0.17321,-5
101.892,43.973,20.1892,9.1892,4.3514,14.8919,98.2703,44.9189,19.8108,8.4054,4.9189,15.973,106.251,102.925,0.457729,0.135949,0.206897,0.2343,102.59,42.7179,20.5897,8.9231,3.8718,15.9231,106.128,43.5897,22.2051,8.9487,4.7692,15.5128,105.983,110.636,0.558548,0.126057,0.238806,0.18267,-12
102.051,44,20.2564,9.359,4.3333,14.8974,98.359,45.0256,20.0256,8.3077,4.7949,16.1026,106.372,102.812,0.492857,0.155,0.222727,0.2,101.351,40,23.7838,8.9189,3.7568,14.3514,103.73,44.4595,22.3514,8.2703,4.4595,16.2162,106.448,108.69,0.52381,0.147593,0.205882,0.225564,-7
102.591,43.5227,20.2273,9.5,4.5,14.6818,100.159,45.6136,20.3864,8.2727,4.6136,16.2045,106.754,104.255,0.502342,0.143005,0.285068,0.299766,104.704,42.1364,23.2273,7.7273,5.2045,12.5682,101.296,46.4091,21.1818,7.3409,3.2727,14.3409,111.178,106.833,0.531963,0.121498,0.255605,0.210046,1
102.289,43.6222,20.1778,9.4444,4.4444,14.7333,99.9556,45.5778,20.2889,8.2889,4.6222,16.1778,106.476,104.17,0.494186,0.149003,0.306667,0.272093,102.085,40.9362,25.4681,9.4894,5.5319,14.5319,99.6383,45.8085,22.0213,8.617,5.1064,15.9787,107.91,104.991,0.449309,0.149574,0.277778,0.195853,-3
102.478,43.7391,20.1739,9.4565,4.5217,14.7609,99.7826,45.2826,20.2826,8.3043,4.6087,16.1304,106.74,103.961,0.489209,0.151847,0.280543,0.278177,100.106,44.383,22.2766,7.1702,4.6809,14.1702,104.149,42.7872,23.3191,8.4255,6.2979,13.383,106.675,111.273,0.484742,0.105793,0.22467,0.284038,-10
102.617,43.8511,20.2979,9.383,4.6383,14.766,99.8936,45.2766,20.3617,8.3404,4.5745,16.1915,106.702,103.877,0.502294,0.137958,0.282511,0.231651,102.174,44.8043,22.3696,6.7609,3.6739,12.9348,96.3043,40.6304,21.087,6.8261,4.4783,12.9783,111.94,105.536,0.537209,0.0950209,0.271429,0.169767,5
102.78,44.04,20.48,9.38,4.68,14.88,100.16,44.9,20.66,8.3,4.5,16.16,106.849,104.112,0.508027,0.138583,0.240909,0.194954,102.176,47.1373,18.6863,7.5098,3.7647,13.098,100.667,43.2353,20.8824,7.1765,4.6667,13.7843,107.273,106.531,0.513126,0.104877,0.186603,0.238663,-5
102.961,43.9804,20.4902,9.3333,4.6078,14.902,100.235,44.7647,20.5294,8.2745,4.4706,16.1176,107.109,104.283,0.513825,0.139186,0.233945,0.191244,96.4151,42.8679,18.3396,7.1698,4.4906,13.3774,106.189,47,23.9811,7.6604,5.6415,12.2075,102.216,113.492,0.495169,0.0939561,0.175115,0.236715,-13
102.692,44.1538,20.3462,9.3077,4.6154,14.9231,99.9808,44.8846,20.3846,8.3077,4.4231,16.0385,106.822,103.972,0.503641,0.144456,0.212264,0.228155,101.769,44.1346,21.2308,7.0385,5.25,12.2308,101.038,44.8654,23.5,6.7308,5.75,13.1731,108.067,106.534,0.502494,0.132316,0.163551,0.239401,-4
102.393,44.0893,20.4821,9.1786,4.7143,14.8393,100.304,45.3214,20.6786,8.2857,4.5179,15.8571,106.302,103.978,0.437637,0.117598,0.245902,0.185996,99.1207,43.9828,20.2759,5.7931,5.6034,12.7414,101.69,43.7241,20.6552,7.069,4.431,11.0517,107.372,110.145,0.507126,0.0916394,0.195455,0.180523,-7
102.491,44.0702,20.5088,9.1579,4.7018,14.7193,100.386,45.193,20.7018,8.2105,4.5263,15.807,106.466,104.199,0.456383,0.10421,0.256303,0.159574,102.036,43.9464,21.1964,7.125,5.1786,12.4107,100.964,44.7857,23.4286,6.8393,5.6964,13.2321,108.402,106.558,0.5,0.127419,0.247748,0.195294,-4
102.362,44.2069,20.4828,9.1379,4.6724,14.7069,100.31,45.069,20.7414,8.2069,4.569,15.7759,106.345,104.139,0.452484,0.109428,0.253219,0.183585,103.492,45.7627,21.4576,6.8983,4.3051,14.2881,102.339,42.9661,21.3729,7.6949,5.0678,12.8136,110.014,109.421,0.536281,0.124158,0.261062,0.206349,-6
102.222,44.2698,20.5873,9.0476,4.7778,14.4286,100.556,44.8095,20.6825,7.9841,4.5714,15.5079,106.778,104.736,0.483333,0.110124,0.247748,0.242857,104.71,44.371,25.129,8.0323,5.9677,12.9032,92.2097,39.9032,20.9032,7.1935,3.7903,14.2742,114.131,99.8271,0.484337,0.127251,0.170616,0.137349,7
101.909,44.197,20.6667,9,4.8333,14.3636,100.53,44.9242,20.8333,7.9697,4.5606,15.3485,106.599,104.869,0.515625,0.121627,0.215311,0.206731,106.106,44.9545,24.5606,9.5455,4.2879,13.5909,101.924,46.197,20.6061,7.4545,5.2424,16.1364,108.494,104.914,0.487965,0.0962548,0.291846,0.238512,-3
101.925,44.209,20.6269,9,4.8657,14.3433,100.493,45,20.8657,7.9403,4.5373,15.3134,106.636,104.832,0.502375,0.123272,0.231132,0.206651,102.985,43.0303,18.5758,7.8939,5.2424,12.2273,98.4091,40.3788,21.5909,6.5,5.1667,13.1364,112.95,107.734,0.491337,0.10314,0.255102,0.294554,-2
101.809,44.2647,20.6324,9,4.8971,14.3382,100.5,45.1765,20.7206,7.8971,4.5441,15.2941,106.411,104.781,0.492908,0.119635,0.202765,0.208038,110.101,48.6232,22.8841,7.1594,6.1159,15.3333,102.899,40.2029,21.5072,8.7101,4.6232,12.4493,114.857,107.542,0.486175,0.120029,0.26749,0.232719,4
101.942,44.1159,20.7391,9.029,4.8551,14.3043,100.71,45.1739,20.7971,7.8986,4.5362,15.3333,106.542,104.992,0.508178,0.123398,0.200913,0.191589,97.1714,41.1,21.1,8.4429,6.2143,16.2714,107.771,46.8,23.3857,8.7857,5.6714,14.5,101.075,111.946,0.486547,0.0963048,0.200803,0.233184,-15
101.786,44.1286,20.7,9,4.8571,14.2714,100.343,45.1571,20.7143,7.8429,4.5286,15.3286,106.5,104.74,0.501179,0.123189,0.2,0.183962,103.214,42.6857,21.8286,7.8143,4.5143,12.8,106.5,44.7571,22.6,7.1143,4.9857,13.2714,108.029,111.877,0.535194,0.130582,0.196078,0.271845,-14
101.764,43.9444,20.8194,9.0972,4.8611,14.3194,100.389,45.1111,20.6806,7.9028,4.4167,15.4028,106.482,104.724,0.504866,0.133088,0.162679,0.226277,105.973,42.863,21.9452,10.1096,5.1781,15.4384,106.795,44.7123,24.6438,9,5.0411,15.8356,109.942,111.236,0.560859,0.139634,0.246445,0.155131,-2
101.795,44.0274,20.8767,9.0959,4.8767,14.3014,100.397,45.0959,20.6301,7.8904,4.3973,15.3836,106.598,104.732,0.525798,0.132787,0.194175,0.22113,101.521,46.7945,22.6575,5.9726,5.6301,13.3014,103.164,46.4932,22.6027,7.9863,5.8493,11.2603,106.223,108.463,0.527027,0.0973272,0.232143,0.146396,-6
101.716,44.027,20.8649,9.0946,4.8919,14.2568,100.365,45.0405,20.6486,7.8514,4.4189,15.3784,106.574,104.738,0.507246,0.130821,0.220588,0.200483,101.405,43.6892,23.3784,8.1216,4.973,13.6757,103.216,44.1622,23.0811,7.4865,5.5135,14.527,106.868,109.248,0.585882,0.117161,0.251337,0.2,-6
101.662,44.2597,20.8571,9.0649,4.8442,14.3247,100.39,45.013,20.7403,7.7532,4.4545,15.2857,106.533,104.795,0.461538,0.123931,0.281746,0.169683,104.167,44.6795,22.8718,6.7436,3.8205,12.8974,97.8077,40.9231,21.3462,7.1795,4.3333,12.8462,113.357,106.578,0.48861,0.126281,0.209877,0.177677,-4
101.886,44.038,20.9241,9.038,4.8228,14.2532,100.633,44.7468,20.6709,7.6962,4.443,15.2278,106.935,105.208,0.515738,0.137898,0.252212,0.220339,98.443,42.519,22.2152,7.5696,3.9367,14.443,105.57,43,24.3165,8.8228,5.2532,13.5063,105.612,113.407,0.529954,0.139624,0.286364,0.168203,-14
102.225,44.2125,21.0875,9.05,4.8125,14.325,100.688,44.6375,20.7125,7.75,4.4375,15.225,107.229,105.175,0.549637,0.138808,0.248848,0.237288,98.4568,44.4568,20.4321,5.6914,5.6543,12.6296,101.074,44.2222,20.7037,7.1481,4.1975,10.7531,107.131,109.715,0.461187,0.114063,0.256098,0.173516,-11
104.5,42.0488,22.8415,8.6463,5.6098,12.3902,100.219,46.6951,21.2195,7.1098,3.1585,14.6829,111.563,105.865,0.510094,0.128165,0.239777,0.22323,102.293,43.0732,22.1098,6.8293,3.7317,12.3293,102.598,45.7927,21.9512,7.5244,4.4268,13.4024,109.69,109.188,0.5086,0.117157,0.219533,0.212748,-12
104.5,42.0488,22.8415,8.6463,5.6098,12.3902,100.219,46.6951,21.2195,7.1098,3.1585,14.6829,111.563,105.865,0.510094,0.128165,0.239777,0.22323,106.585,44.2439,24.5,8.939,4.4878,15.5366,109.061,45.0122,24.2195,8.8049,5.3293,15.6098,108.278,111.1,0.516161,0.136632,0.250136,0.212537,-11
104.5,42.0488,22.8415,8.6463,5.6098,12.3902,100.219,46.6951,21.2195,7.1098,3.1585,14.6829,111.563,105.865,0.510094,0.128165,0.239777,0.22323,100.866,44.8293,20.7439,7.7073,3.8171,16.561,107.524,43.6951,22.4024,9.5366,5.4756,14.2927,104.164,112.184,0.510921,0.135365,0.257442,0.220985,-9
107.8,44.6,22,5.6,7,12.4,101.8,50,23.4,7,2.6,12.4,110.263,102.873,0.507092,0.11564,0.176744,0.252955,101.833,43,21.5,9.8333,5.3333,16.8333,109.167,46.6667,24.5,10.3333,6.1667,15.6667,103.355,111.675,0.494292,0.128125,0.258621,0.244292,-6
107.333,44,23.1667,6,6.6667,12.3333,103,49.5,22.1667,7,2.6667,12.6667,110.117,104.308,0.508393,0.109786,0.172897,0.270983,90.8571,42.5714,21,7.2857,4.2857,12.5714,101.714,47.2857,24.1429,6.1429,5.1429,15.2857,98.5922,110.783,0.521303,0.124084,0.238532,0.243108,-8
105.556,42.4444,21.2222,6.4444,5.8889,12.8889,105.111,47.4444,22.1111,7.8889,2.7778,13.5556,109.308,108.245,0.5425,0.13771,0.230769,0.2825,98.125,49,16.625,8,3.5,15.25,96.75,42.875,20.375,8.625,4.125,16.625,103.1,102.254,0.509547,0.172289,0.263889,0.143198,-3
