Team,Game,Date,Opponent,TeamPoints,OpponentPoints,FieldGoals,FieldGoalsAttempted,FieldGoals.,X3PointShots,X3PointShotsAttempted,X3PointShots.,FreeThrows,FreeThrowsAttempted,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.FieldGoalsAttempted,Opp.FieldGoals.,Opp.3PointShots,Opp.3PointShotsAttempted,Opp.3PointShots.,Opp.FreeThrows,Opp.FreeThrowsAttempted,Opp.FreeThrows.,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls
DAL,61,3/3/2017,MEM,104,100,39,82,0.476,5,27,0.185,21,27,0.778,8,45,23,5,3,8,20,38,82,0.463,9,28,0.321,15,22,0.682,7,39,16,4,0,10,23
DAL,62,3/5/2017,OKC,104,89,42,86,0.488,7,25,0.28,13,16,0.813,5,37,24,6,2,8,20,33,82,0.402,2,22,0.091,21,30,0.7,13,49,19,4,2,15,21
DAL,63,3/7/2017,LAL,122,111,45,83,0.542,17,31,0.548,15,19,0.789,6,41,25,5,5,14,17,42,90,0.467,11,30,0.367,16,22,0.727,11,44,25,9,3,11,20
DAL,64,3/10/2017,BRK,105,96,33,78,0.423,14,33,0.424,25,28,0.893,7,47,16,5,0,15,18,34,78,0.436,9,31,0.29,19,23,0.826,4,35,23,9,2,12,28
DAL,65,3/11/2017,PHO,98,100,28,74,0.378,9,26,0.346,33,36,0.917,10,48,17,2,4,13,17,38,83,0.458,6,21,0.286,18,20,0.9,5,40,18,5,7,11,24
DAL,70,3/21/2017,GSW,87,112,33,92,0.359,11,34,0.324,10,12,0.833,13,39,24,8,2,11,14,43,78,0.551,13,30,0.433,13,16,0.813,4,46,34,10,2,16,20
DAL,71,3/23/2017,LAC,97,95,38,82,0.463,9,26,0.346,12,18,0.667,4,34,26,11,4,9,18,36,80,0.45,9,27,0.333,14,21,0.667,9,45,18,6,2,17,16
DAL,72,3/25/2017,TOR,86,94,31,82,0.378,7,28,0.25,17,20,0.85,12,40,20,10,4,12,16,39,81,0.481,9,21,0.429,7,9,0.778,12,44,22,9,3,14,21
DAL,73,3/27/2017,OKC,91,92,33,80,0.413,10,29,0.345,15,19,0.789,8,39,23,12,4,14,16,37,85,0.435,6,23,0.261,12,14,0.857,11,48,17,10,7,17,21
DAL,79,4/7/2017,SAS,89,102,38,88,0.432,8,26,0.308,5,8,0.625,6,44,26,1,8,9,17,40,96,0.417,9,28,0.321,13,22,0.591,16,58,26,6,5,6,11
DAL,81,4/11/2017,DEN,91,109,35,88,0.398,12,40,0.3,9,11,0.818,8,42,24,8,4,13,11,41,84,0.488,18,42,0.429,9,14,0.643,10,53,31,7,1,16,14
DEN,2,10/29/2016,POR,113,115,38,100,0.38,6,23,0.261,31,39,0.795,16,61,19,10,5,17,21,45,98,0.459,10,32,0.313,15,21,0.714,5,45,23,10,8,15,30
DEN,8,11/10/2016,GSW,101,125,38,94,0.404,13,36,0.361,12,17,0.706,17,44,26,7,3,18,18,46,85,0.541,14,30,0.467,19,20,0.95,9,44,33,15,6,15,18
DEN,9,11/12/2016,DET,95,106,36,84,0.429,9,25,0.36,14,19,0.737,14,42,15,6,4,15,14,46,90,0.511,4,18,0.222,10,14,0.714,11,37,23,11,1,9,16
DEN,11,11/16/2016,PHO,120,104,45,93,0.484,8,17,0.471,22,24,0.917,14,49,23,8,4,14,24,39,79,0.494,8,20,0.4,18,29,0.621,7,35,14,8,4,16,29
DEN,12,11/18/2016,TOR,111,113,39,83,0.47,4,25,0.16,29,39,0.744,9,59,29,7,4,19,26,43,94,0.457,8,23,0.348,19,31,0.613,6,44,23,8,2,11,25
DEN,13,11/20/2016,UTA,105,91,42,86,0.488,8,22,0.364,13,30,0.433,12,49,31,4,3,8,19,33,85,0.388,7,27,0.259,18,23,0.783,14,49,15,3,6,10,22
DEN,14,11/22/2016,CHI,110,107,43,100,0.43,10,22,0.455,14,17,0.824,17,55,26,5,6,10,14,43,95,0.453,6,18,0.333,15,18,0.833,10,48,22,6,11,6,18
DEN,16,11/25/2016,OKC,129,132,48,101,0.475,12,34,0.353,21,27,0.778,13,52,34,9,7,16,21,48,96,0.5,13,26,0.5,23,29,0.793,7,40,29,11,4,12,21
DEN,18,11/30/2016,MIA,98,106,38,91,0.418,7,22,0.318,15,24,0.625,14,55,28,3,7,19,21,41,93,0.441,9,24,0.375,15,26,0.577,11,48,26,14,7,6,25
DEN,19,12/2/2016,HOU,110,128,46,104,0.442,9,31,0.29,9,16,0.563,24,54,22,5,4,16,20,45,88,0.511,17,37,0.459,21,25,0.84,10,41,25,11,7,11,14
DEN,26,12/15/2016,POR,132,120,43,84,0.512,15,31,0.484,31,35,0.886,5,36,27,10,4,15,28,41,88,0.466,8,23,0.348,30,36,0.833,15,41,22,6,4,14,25
DEN,27,12/17/2016,NYK,127,114,50,90,0.556,10,27,0.37,17,29,0.586,11,41,26,6,7,10,27,35,80,0.438,8,23,0.348,36,39,0.923,9,35,18,6,4,11,27
DEN,28,12/19/2016,DAL,117,107,45,80,0.563,13,25,0.52,14,18,0.778,7,41,32,7,0,11,13,43,80,0.538,14,25,0.56,7,9,0.778,4,29,21,4,4,12,17
DEN,30,12/23/2016,ATL,108,109,37,78,0.474,8,25,0.32,26,35,0.743,7,46,27,3,7,15,29,37,86,0.43,8,25,0.32,27,33,0.818,9,40,26,10,4,8,25
DEN,32,12/28/2016,MIN,105,103,42,81,0.519,10,28,0.357,11,14,0.786,8,38,29,6,4,15,17,42,94,0.447,7,25,0.28,12,17,0.706,16,43,29,8,3,8,15
DEN,33,12/30/2016,PHI,122,124,39,84,0.464,11,27,0.407,33,41,0.805,11,45,29,5,1,10,26,38,87,0.437,16,33,0.485,32,40,0.8,15,44,25,5,5,11,33
DEN,35,1/3/2017,SAC,113,120,41,82,0.5,18,38,0.474,13,13,1,4,32,29,6,4,14,18,46,88,0.523,11,29,0.379,17,18,0.944,5,33,26,7,2,8,13
DEN,36,1/5/2017,SAS,99,127,39,86,0.453,7,25,0.28,14,17,0.824,11,38,25,7,3,13,17,51,90,0.567,12,24,0.5,13,17,0.765,7,41,34,5,8,7,15
DEN,38,1/12/2017,IND,140,112,52,90,0.578,15,32,0.469,21,23,0.913,12,47,37,10,5,15,16,44,94,0.468,12,29,0.414,12,13,0.923,12,34,26,9,4,16,15
DEN,39,1/16/2017,ORL,125,112,52,89,0.584,9,27,0.333,12,15,0.8,9,39,33,11,3,14,17,45,88,0.511,8,25,0.32,14,18,0.778,7,34,28,6,1,14,10
DEN,42,1/21/2017,LAC,123,98,46,87,0.529,10,24,0.417,21,26,0.808,10,45,30,4,0,10,16,40,96,0.417,10,32,0.313,8,8,1,10,35,23,5,2,7,23
DEN,44,1/24/2017,UTA,103,93,35,76,0.461,10,26,0.385,23,31,0.742,7,43,28,7,6,14,15,35,85,0.412,7,22,0.318,16,21,0.762,8,40,19,6,3,11,21
DEN,45,1/26/2017,PHO,127,120,44,86,0.512,9,23,0.391,30,35,0.857,19,46,29,5,6,12,15,48,89,0.539,10,24,0.417,14,17,0.824,8,28,21,8,2,11,26
DEN,48,2/1/2017,MEM,99,119,32,80,0.4,9,25,0.36,26,35,0.743,11,45,25,7,2,17,17,45,92,0.489,14,30,0.467,15,20,0.75,11,46,28,6,4,8,24
DEN,49,2/3/2017,MIL,121,117,40,89,0.449,9,28,0.321,32,44,0.727,18,48,31,8,5,14,13,45,83,0.542,9,24,0.375,18,23,0.783,6,38,26,9,13,18,26
DEN,51,2/6/2017,DAL,110,87,42,84,0.5,11,28,0.393,15,16,0.938,10,49,28,7,10,15,19,34,79,0.43,8,26,0.308,11,17,0.647,3,29,25,8,3,10,18
DEN,55,2/13/2017,GSW,132,110,48,88,0.545,24,41,0.585,12,16,0.75,14,52,34,6,1,22,14,45,92,0.489,8,32,0.25,12,13,0.923,4,27,25,12,6,9,13
DEN,56,2/15/2017,MIN,99,112,38,94,0.404,11,34,0.324,12,18,0.667,14,49,25,4,5,14,19,41,86,0.477,6,18,0.333,24,28,0.857,9,45,20,12,4,7,15
DEN,58,2/24/2017,BRK,129,109,49,97,0.505,14,31,0.452,17,24,0.708,11,51,32,11,2,13,24,41,83,0.494,10,30,0.333,17,31,0.548,7,42,27,7,4,19,23
DEN,59,2/26/2017,MEM,98,105,37,84,0.44,11,34,0.324,13,17,0.765,10,39,26,9,3,12,23,36,80,0.45,11,33,0.333,22,25,0.88,13,49,21,9,2,15,20
DEN,62,3/4/2017,CHO,102,112,36,80,0.45,9,30,0.3,21,25,0.84,11,45,21,5,3,13,20,41,90,0.456,16,27,0.593,14,17,0.824,13,43,25,8,6,5,18
DEN,63,3/6/2017,SAC,108,96,37,74,0.5,13,30,0.433,21,28,0.75,7,40,28,11,2,17,18,36,83,0.434,6,16,0.375,18,21,0.857,11,40,20,9,1,15,18
DEN,64,3/8/2017,WAS,113,123,46,87,0.529,13,28,0.464,8,17,0.471,10,39,31,6,2,16,16,50,88,0.568,11,26,0.423,12,19,0.632,8,43,31,10,0,11,16
DEN,65,3/10/2017,BOS,119,99,45,85,0.529,12,31,0.387,17,22,0.773,11,50,24,11,4,18,18,34,81,0.42,12,33,0.364,19,23,0.826,9,34,19,11,2,18,23
DEN,67,3/13/2017,LAL,129,101,45,84,0.536,17,38,0.447,22,25,0.88,6,42,36,9,7,15,18,42,97,0.433,6,20,0.3,11,19,0.579,16,46,17,10,3,16,21
DEN,68,3/16/2017,LAC,129,114,46,86,0.535,15,28,0.536,22,26,0.846,11,48,31,7,2,10,14,44,84,0.524,16,32,0.5,10,15,0.667,4,34,26,5,4,9,19
DEN,69,3/18/2017,HOU,105,109,38,89,0.427,10,31,0.323,19,30,0.633,13,45,28,9,3,13,24,38,83,0.458,5,24,0.208,28,35,0.8,10,48,20,5,5,14,24
DEN,71,3/22/2017,CLE,126,113,51,96,0.531,11,26,0.423,13,13,1,10,44,35,7,0,6,16,43,85,0.506,15,37,0.405,12,14,0.857,7,38,22,4,4,10,12
DEN,73,3/26/2017,NOP,90,115,36,95,0.379,6,25,0.24,12,14,0.857,7,48,21,3,1,9,13,48,97,0.495,9,27,0.333,10,12,0.833,10,60,29,6,4,9,18
DEN,79,4/7/2017,NOP,122,106,43,78,0.551,13,32,0.406,23,32,0.719,11,50,31,9,4,21,15,47,99,0.475,3,23,0.13,9,13,0.692,10,33,19,11,3,11,19
DEN,80,4/9/2017,OKC,105,106,40,84,0.476,11,34,0.324,14,15,0.933,4,42,22,6,4,12,16,40,96,0.417,6,25,0.24,20,22,0.909,18,54,19,7,3,12,19
DET,2,10/28/2016,ORL,108,82,48,95,0.505,7,19,0.368,5,6,0.833,9,53,27,8,4,12,11,33,95,0.347,8,26,0.308,8,12,0.667,14,44,20,8,3,9,13
DET,3,10/30/2016,MIL,98,83,39,88,0.443,5,20,0.25,15,20,0.75,16,58,23,8,4,15,14,34,87,0.391,4,17,0.235,11,14,0.786,10,40,22,10,4,12,16
DET,4,11/1/2016,NYK,102,89,41,89,0.461,8,13,0.615,12,21,0.571,10,48,19,7,5,10,16,35,86,0.407,7,22,0.318,12,15,0.8,8,43,18,6,9,11,20
DET,6,11/5/2016,DEN,103,86,40,84,0.476,7,20,0.35,16,22,0.727,9,47,22,9,9,13,16,31,94,0.33,7,25,0.28,17,20,0.85,16,48,15,8,2,16,15
DET,11,11/14/2016,OKC,104,88,43,92,0.467,5,16,0.313,13,16,0.813,4,47,25,4,9,9,14,33,88,0.375,5,27,0.185,17,22,0.773,13,51,16,3,6,15,21
DET,14,11/19/2016,BOS,92,94,37,86,0.43,7,20,0.35,11,16,0.688,11,50,22,5,4,5,13,33,82,0.402,12,31,0.387,16,17,0.941,9,46,22,3,7,8,13
DET,15,11/21/2016,HOU,96,99,36,87,0.414,7,17,0.412,17,24,0.708,12,39,19,7,3,14,20,35,78,0.449,10,31,0.323,19,27,0.704,12,46,22,4,6,15,20
DET,16,11/23/2016,MIA,107,84,40,81,0.494,6,19,0.316,21,25,0.84,10,49,22,8,7,13,19,27,75,0.36,7,26,0.269,23,30,0.767,7,37,19,5,4,14,22
DET,17,11/25/2016,LAC,108,97,47,90,0.522,9,19,0.474,5,7,0.714,9,42,26,7,0,10,22,35,73,0.479,7,21,0.333,20,26,0.769,6,33,26,4,5,14,16
DET,22,12/4/2016,ORL,92,98,38,86,0.442,10,27,0.37,6,13,0.462,10,44,16,8,3,12,12,42,79,0.532,7,23,0.304,7,14,0.5,4,39,23,8,7,10,11
DET,23,12/6/2016,CHI,102,91,40,88,0.455,8,21,0.381,14,21,0.667,9,44,24,10,5,9,23,33,75,0.44,2,15,0.133,23,32,0.719,9,45,15,6,7,14,20
DET,26,12/11/2016,PHI,79,97,32,82,0.39,5,19,0.263,10,14,0.714,10,34,15,15,2,15,18,38,68,0.559,7,17,0.412,14,17,0.824,5,42,24,11,4,20,13
DET,29,12/17/2016,IND,90,105,32,84,0.381,10,30,0.333,16,22,0.727,10,40,22,6,1,8,18,40,83,0.482,6,19,0.316,19,25,0.76,9,51,20,6,3,9,16
DET,31,12/21/2016,MEM,86,98,26,72,0.361,6,23,0.261,28,37,0.757,10,46,17,2,3,17,18,35,82,0.427,12,30,0.4,16,19,0.842,7,38,25,9,4,8,26
DET,32,12/23/2016,GSW,113,119,43,85,0.506,10,29,0.345,17,28,0.607,5,36,22,12,3,13,22,43,77,0.558,11,27,0.407,22,24,0.917,4,41,35,9,2,22,21
DET,33,12/26/2016,CLE,106,90,41,92,0.446,16,28,0.571,8,15,0.533,10,45,25,12,4,12,19,30,79,0.38,11,28,0.393,19,23,0.826,10,47,19,8,3,21,23
DET,34,12/28/2016,MIL,94,119,39,88,0.443,6,24,0.25,10,16,0.625,11,44,28,4,1,10,12,48,84,0.571,11,22,0.5,12,16,0.75,3,38,36,8,5,7,14
DET,37,1/3/2017,IND,116,121,48,97,0.495,10,29,0.345,10,12,0.833,16,42,31,5,5,10,19,43,74,0.581,9,16,0.563,26,30,0.867,6,34,26,7,7,11,8
DET,38,1/5/2017,CHO,115,114,39,97,0.402,10,28,0.357,27,32,0.844,16,56,24,2,6,7,23,37,91,0.407,10,26,0.385,30,34,0.882,8,49,20,4,5,5,23
DET,44,1/18/2017,ATL,118,95,45,91,0.495,10,25,0.4,18,28,0.643,18,60,27,6,0,12,29,30,78,0.385,6,25,0.24,29,37,0.784,8,32,22,1,4,12,21
DET,45,1/21/2017,WAS,113,112,43,87,0.494,11,28,0.393,16,22,0.727,13,49,25,9,4,20,27,39,91,0.429,8,26,0.308,26,33,0.788,13,47,23,12,3,11,22
DET,46,1/23/2017,SAC,104,109,41,82,0.5,10,28,0.357,12,17,0.706,6,38,27,8,1,15,21,40,82,0.488,9,21,0.429,20,26,0.769,10,43,25,10,3,14,15
DET,49,2/1/2017,NOP,118,98,48,88,0.545,10,26,0.385,12,17,0.706,5,42,28,9,0,10,13,41,82,0.5,5,21,0.238,11,14,0.786,3,35,21,6,5,14,15
DET,50,2/3/2017,MIN,116,108,44,98,0.449,11,26,0.423,17,22,0.773,18,49,24,7,4,10,14,44,89,0.494,5,17,0.294,15,19,0.789,11,40,25,5,6,13,19
DET,52,2/6/2017,PHI,113,96,46,99,0.465,5,22,0.227,16,17,0.941,19,60,22,8,4,12,19,36,85,0.424,5,28,0.179,19,28,0.679,11,41,19,8,0,13,17
DET,53,2/8/2017,LAL,121,102,51,97,0.526,4,16,0.25,15,24,0.625,14,52,32,11,6,14,14,37,86,0.43,6,23,0.261,22,26,0.846,7,41,21,7,3,21,21
DET,54,2/10/2017,SAS,92,103,39,92,0.424,5,17,0.294,9,13,0.692,7,35,22,8,3,10,15,41,82,0.5,9,19,0.474,12,15,0.8,11,52,27,4,5,18,18
DET,57,2/15/2017,DAL,98,91,36,82,0.439,6,19,0.316,20,22,0.909,9,55,15,2,4,15,16,35,92,0.38,10,37,0.27,11,11,1,5,39,22,10,2,6,21
DET,58,2/23/2017,CHO,114,108,44,107,0.411,15,37,0.405,11,12,0.917,10,57,29,5,2,8,17,38,92,0.413,7,30,0.233,25,26,0.962,5,50,19,5,7,7,15
DET,59,2/26/2017,BOS,98,104,35,81,0.432,12,33,0.364,16,35,0.457,11,45,22,8,4,17,24,34,85,0.4,12,35,0.343,24,30,0.8,9,52,22,9,1,14,26
DET,60,2/28/2017,POR,120,113,45,104,0.433,7,25,0.28,23,31,0.742,16,48,23,13,2,7,19,44,84,0.524,10,25,0.4,15,22,0.682,8,50,25,5,5,24,25
DET,63,3/6/2017,CHI,109,95,45,92,0.489,6,21,0.286,13,20,0.65,10,48,26,7,3,6,19,34,83,0.41,8,28,0.286,19,21,0.905,7,37,21,3,5,10,20
DET,65,3/9/2017,CLE,106,101,41,88,0.466,9,26,0.346,15,19,0.789,11,45,22,6,1,7,15,39,84,0.464,11,39,0.282,12,19,0.632,8,42,24,4,1,9,17
DET,66,3/11/2017,NYK,112,92,46,96,0.479,9,27,0.333,11,19,0.579,14,51,27,14,6,7,15,36,82,0.439,13,30,0.433,7,11,0.636,8,44,26,4,7,18,18
DET,68,3/15/2017,UTA,83,97,36,86,0.419,3,13,0.231,8,12,0.667,8,39,14,6,4,7,18,36,77,0.468,13,28,0.464,12,16,0.75,6,43,28,6,5,15,15
DET,69,3/17/2017,TOR,75,87,29,83,0.349,3,20,0.15,14,21,0.667,12,49,14,5,5,12,17,30,78,0.385,9,27,0.333,18,20,0.9,8,53,19,5,2,12,21
DET,70,3/19/2017,PHO,112,95,40,92,0.435,12,25,0.48,20,30,0.667,12,63,26,2,4,12,21,35,99,0.354,6,22,0.273,19,30,0.633,11,47,16,10,4,4,21
DET,75,3/28/2017,MIA,96,97,36,85,0.424,8,27,0.296,16,21,0.762,16,51,20,7,5,12,23,36,79,0.456,5,21,0.238,20,28,0.714,11,44,18,5,4,12,18
DET,76,3/30/2017,BRK,90,89,36,86,0.419,7,18,0.389,11,17,0.647,11,53,20,6,7,16,11,35,92,0.38,10,31,0.323,9,12,0.75,8,46,17,4,4,12,16
DET,78,4/5/2017,TOR,102,105,42,81,0.519,7,21,0.333,11,18,0.611,12,45,22,5,4,14,21,41,87,0.471,10,30,0.333,13,15,0.867,7,36,29,7,2,11,14
DET,81,4/10/2017,WAS,101,105,43,94,0.457,10,26,0.385,5,5,1,6,36,22,9,2,10,18,42,83,0.506,7,19,0.368,14,16,0.875,9,48,27,8,5,17,13
GSW,1,10/25/2016,SAS,100,129,40,85,0.471,7,33,0.212,13,18,0.722,8,35,24,11,6,16,19,47,98,0.48,12,24,0.5,23,26,0.885,21,55,25,13,3,13,19
GSW,5,11/3/2016,OKC,122,96,46,89,0.517,14,30,0.467,16,20,0.8,15,46,27,9,14,15,18,35,87,0.402,10,27,0.37,16,28,0.571,13,41,20,8,6,16,20
GSW,7,11/7/2016,NOP,116,106,45,90,0.5,16,35,0.457,10,12,0.833,10,38,35,14,4,15,17,39,80,0.488,7,21,0.333,21,27,0.778,11,43,26,8,1,19,16
GSW,8,11/9/2016,DAL,116,95,43,74,0.581,17,33,0.515,13,22,0.591,5,39,33,3,5,15,22,34,86,0.395,6,28,0.214,21,28,0.75,13,42,20,10,2,7,20
GSW,10,11/13/2016,PHO,133,120,45,87,0.517,16,33,0.485,27,31,0.871,8,43,32,8,7,16,20,46,90,0.511,8,24,0.333,20,26,0.769,8,38,27,10,3,13,29
GSW,15,11/23/2016,LAL,149,106,53,86,0.616,19,36,0.528,24,35,0.686,6,48,47,7,5,10,20,40,93,0.43,8,20,0.4,18,22,0.818,7,37,22,5,1,11,25
GSW,17,11/26/2016,MIN,115,102,45,81,0.556,11,22,0.5,14,17,0.824,12,45,25,9,8,18,14,41,89,0.461,10,35,0.286,10,12,0.833,8,32,22,8,3,13,15
GSW,18,11/28/2016,ATL,105,100,37,85,0.435,12,35,0.343,19,24,0.792,7,41,25,6,10,14,20,36,85,0.424,7,29,0.241,21,30,0.7,13,50,20,11,4,18,22
GSW,19,12/1/2016,HOU,127,132,43,104,0.413,12,44,0.273,29,37,0.784,13,54,31,12,7,17,27,48,108,0.444,14,44,0.318,22,30,0.733,15,56,26,11,4,19,28
GSW,20,12/3/2016,PHO,138,109,49,78,0.628,14,21,0.667,26,34,0.765,6,38,37,9,5,17,19,41,91,0.451,11,32,0.344,16,21,0.762,14,36,24,8,2,14,29
GSW,21,12/5/2016,IND,142,106,54,104,0.519,14,37,0.378,20,26,0.769,16,54,45,12,13,11,22,35,85,0.412,3,15,0.2,33,35,0.943,9,40,20,10,5,14,21
GSW,27,12/15/2016,NYK,103,90,45,96,0.469,9,32,0.281,4,8,0.5,15,57,41,7,10,17,17,38,93,0.409,5,21,0.238,9,19,0.474,14,49,19,10,5,11,10
GSW,28,12/17/2016,POR,135,90,51,87,0.586,14,28,0.5,19,26,0.731,9,56,36,7,5,15,16,34,86,0.395,8,28,0.286,14,20,0.7,7,31,16,7,4,11,19
GSW,29,12/20/2016,UTA,104,74,40,90,0.444,9,23,0.391,15,17,0.882,9,50,24,13,3,10,18,27,76,0.355,9,30,0.3,11,20,0.55,10,44,13,5,3,23,17
GSW,33,12/28/2016,TOR,121,111,46,81,0.568,14,23,0.609,15,18,0.833,9,51,33,4,9,20,16,40,103,0.388,13,35,0.371,18,22,0.818,19,45,24,13,6,7,18
GSW,34,12/30/2016,DAL,108,99,42,84,0.5,11,33,0.333,13,15,0.867,4,43,31,5,4,13,12,39,93,0.419,8,32,0.25,13,15,0.867,11,40,22,11,7,10,12
GSW,35,1/2/2017,DEN,127,119,50,95,0.526,11,25,0.44,16,21,0.762,12,43,33,7,2,13,14,48,101,0.475,9,35,0.257,14,18,0.778,16,48,33,10,2,14,21
GSW,36,1/4/2017,POR,125,117,44,87,0.506,13,36,0.361,24,29,0.828,8,39,31,14,9,15,20,40,89,0.449,12,26,0.462,25,28,0.893,11,44,23,8,5,17,26
GSW,37,1/6/2017,MEM,119,128,41,83,0.494,8,30,0.267,29,39,0.744,7,44,23,7,5,16,21,50,103,0.485,13,33,0.394,15,19,0.789,14,47,29,13,0,12,28
GSW,39,1/10/2017,MIA,107,95,39,86,0.453,11,27,0.407,18,22,0.818,5,48,28,6,7,11,16,38,90,0.422,6,30,0.2,13,17,0.765,6,46,25,6,4,11,22
GSW,40,1/12/2017,DET,127,107,50,89,0.562,15,29,0.517,12,18,0.667,6,37,39,14,4,18,14,43,88,0.489,6,28,0.214,15,20,0.75,9,40,20,10,4,19,19
GSW,41,1/16/2017,CLE,126,91,46,91,0.505,15,34,0.441,19,24,0.792,11,58,37,10,11,16,22,31,88,0.352,9,34,0.265,20,27,0.741,7,35,11,7,4,15,21
GSW,42,1/18/2017,OKC,121,100,46,85,0.541,10,21,0.476,19,27,0.704,11,46,35,11,8,18,16,38,90,0.422,8,28,0.286,16,19,0.842,13,36,23,11,6,18,22
GSW,47,1/28/2017,LAC,144,98,57,92,0.62,17,34,0.5,13,16,0.813,9,48,35,9,7,11,17,36,82,0.439,12,28,0.429,14,22,0.636,8,32,24,7,2,14,18
GSW,49,2/1/2017,CHO,126,111,47,96,0.49,21,48,0.438,11,14,0.786,9,47,35,9,13,10,18,39,88,0.443,9,31,0.29,24,26,0.923,6,45,33,4,3,10,14
GSW,52,2/8/2017,CHI,123,92,48,85,0.565,15,28,0.536,12,13,0.923,5,45,37,9,5,12,17,37,92,0.402,4,24,0.167,14,19,0.737,15,44,25,7,2,14,17
GSW,56,2/15/2017,SAC,109,86,41,84,0.488,13,36,0.361,14,21,0.667,6,46,32,10,10,8,16,33,89,0.371,7,24,0.292,13,17,0.765,12,50,23,4,6,18,17
GSW,57,2/23/2017,LAC,123,113,43,81,0.531,13,25,0.52,24,26,0.923,10,53,31,11,11,21,27,38,93,0.409,11,28,0.393,26,37,0.703,10,38,23,11,0,14,16
GSW,58,2/25/2017,BRK,112,95,42,100,0.42,11,31,0.355,17,22,0.773,13,52,30,10,11,11,17,38,94,0.404,8,28,0.286,11,17,0.647,11,52,25,8,3,16,20
GSW,64,3/8/2017,BOS,86,99,37,84,0.44,6,30,0.2,6,9,0.667,12,46,23,8,12,17,20,37,84,0.44,10,29,0.345,15,19,0.789,9,45,28,12,1,12,10
GSW,67,3/14/2017,PHI,106,104,32,88,0.364,14,32,0.438,28,35,0.8,13,43,24,12,11,18,24,39,89,0.438,8,27,0.296,18,27,0.667,13,52,28,10,10,21,26
GSW,68,3/16/2017,ORL,122,92,50,87,0.575,10,26,0.385,12,23,0.522,7,47,36,14,9,12,18,35,94,0.372,7,27,0.259,15,21,0.714,16,49,15,7,4,19,21
GSW,69,3/18/2017,MIL,117,92,45,75,0.6,12,23,0.522,15,19,0.789,6,44,30,5,6,12,16,36,89,0.404,9,27,0.333,11,14,0.786,12,35,19,8,7,11,17
GSW,72,3/24/2017,SAC,114,100,44,89,0.494,10,31,0.323,16,18,0.889,13,44,37,14,8,12,15,40,83,0.482,10,21,0.476,10,13,0.769,6,37,27,7,4,19,16
GSW,73,3/26/2017,MEM,106,94,39,71,0.549,17,31,0.548,11,15,0.733,7,37,30,9,4,18,15,38,85,0.447,8,29,0.276,10,15,0.667,13,37,21,11,0,13,13
GSW,76,3/31/2017,HOU,107,98,43,95,0.453,11,32,0.344,10,14,0.714,13,43,27,10,14,10,20,34,91,0.374,12,37,0.324,18,23,0.783,18,48,20,6,3,13,12
GSW,77,4/2/2017,WAS,139,115,50,88,0.568,16,36,0.444,23,26,0.885,10,44,34,7,10,16,20,43,92,0.467,10,27,0.37,19,25,0.76,9,38,28,9,3,14,20
GSW,78,4/4/2017,MIN,121,107,44,84,0.524,14,32,0.438,19,24,0.792,8,40,33,9,7,13,19,41,96,0.427,4,19,0.211,21,26,0.808,19,50,22,9,3,13,19
GSW,80,4/8/2017,NOP,123,101,49,96,0.51,10,33,0.303,15,16,0.938,14,53,37,2,4,9,15,42,86,0.488,5,21,0.238,12,19,0.632,6,34,24,3,1,8,15
GSW,81,4/10/2017,UTA,99,105,39,80,0.488,9,25,0.36,12,17,0.706,8,42,25,5,6,13,17,41,92,0.446,13,35,0.371,10,15,0.667,14,49,29,8,3,11,17
GSW,82,4/12/2017,LAL,109,94,41,90,0.456,12,36,0.333,15,22,0.682,14,54,26,14,8,20,17,41,93,0.441,4,17,0.235,8,14,0.571,11,40,23,13,2,18,22
HOU,3,10/30/2016,DAL,93,92,34,81,0.42,11,31,0.355,14,21,0.667,9,47,16,5,4,17,21,32,86,0.372,11,31,0.355,17,20,0.85,13,43,17,8,3,9,17
HOU,9,11/12/2016,SAS,100,106,34,89,0.382,15,47,0.319,17,21,0.81,16,46,22,6,4,14,19,41,76,0.539,5,18,0.278,19,24,0.792,2,35,21,6,11,10,19
HOU,10,11/14/2016,PHI,115,88,44,91,0.484,17,40,0.425,10,17,0.588,16,55,20,6,10,17,19,34,90,0.378,5,22,0.227,15,17,0.882,10,39,18,10,7,12,17
HOU,12,11/17/2016,POR,126,109,46,95,0.484,14,32,0.438,20,25,0.8,17,54,26,6,6,13,17,41,90,0.456,10,28,0.357,17,21,0.81,10,41,24,6,4,12,19
HOU,13,11/19/2016,UTA,111,102,42,94,0.447,12,32,0.375,15,20,0.75,10,39,28,8,3,4,16,39,76,0.513,12,27,0.444,12,17,0.706,5,43,22,3,5,12,17
HOU,15,11/23/2016,TOR,102,115,38,78,0.487,14,42,0.333,12,12,1,11,39,29,6,7,26,22,43,88,0.489,12,23,0.522,17,21,0.81,15,38,28,14,7,14,15
HOU,21,12/5/2016,BOS,107,106,34,76,0.447,12,38,0.316,27,31,0.871,7,46,20,8,7,16,14,42,99,0.424,11,32,0.344,11,12,0.917,10,42,27,7,4,11,20
