ht_ppg,ht_rpg,ht_apg,ht_spg,ht_bpg,ht_topg,ho_ppg,ho_rpg,ho_apg,ho_spg,ho_bpg,ho_topg,h_ortg,h_drtg,h_efg,h_tov,h_oreb,h_ftf,at_ppg,at_rpg,at_apg,at_spg,at_bpg,at_topg,ao_ppg,ao_rpg,ao_apg,ao_spg,ao_bpg,ao_topg,a_ortg,a_drtg,a_efg,a_tov,a_reb,a_ftf,act_spread,vegas_ou
104.463,44.0366,23.3171,6.7317,5.1341,14.1951,108.012,43.1585,23.9634,8.1707,4.7439,12.8415,109.028,113.465,0.504396,0.110691,0.278761,0.175824,103.415,43.4634,22.7073,7.561,5.3293,13.6463,102.939,43.0976,20.9756,7.5122,4.6098,13.6341,109.63,108.856,0.508373,0.125523,0.194444,0.172249,-2,-29
104.463,44.0366,23.3171,6.7317,5.1341,14.1951,108.012,43.1585,23.9634,8.1707,4.7439,12.8415,109.028,113.465,0.524608,0.10898,0.263889,0.174497,103.402,41.6341,23.4268,7.5854,4.878,13.939,108.219,45.8537,24.3659,7.7927,4.9024,13.5244,107.693,112.949,0.588101,0.109569,0.231527,0.201373,3,5
104.463,44.0366,23.3171,6.7317,5.1341,14.1951,108.012,43.1585,23.9634,8.1707,4.7439,12.8415,109.028,113.465,0.532258,0.128252,0.23301,0.175115,99.3293,40.5366,21.5488,7.4756,4.8293,14.4146,105.537,42.5,22.1463,8.0732,5.1341,13.9634,106.694,113.889,0.518617,0.131395,0.171271,0.244681,-2,-11
104.463,44.0366,23.3171,6.7317,5.1341,14.1951,108.012,43.1585,23.9634,8.1707,4.7439,12.8415,109.028,113.465,0.569825,0.152253,0.236264,0.189526,103.354,41.8902,23.7317,7.7805,4.2439,15,108.805,44.2195,26.0488,8.6585,5.5244,14.6463,107.271,113.197,0.528504,0.148121,0.231818,0.209026,-6,-4
104.463,44.0366,23.3171,6.7317,5.1341,14.1951,108.012,43.1585,23.9634,8.1707,4.7439,12.8415,109.028,113.465,0.547794,0.136374,0.219251,0.20098,108.073,46.3659,23.7683,7.7195,4.7317,15.3171,109.622,44.8171,23.561,8.3171,5.4512,13.6463,109.008,110.629,0.506818,0.136861,0.195455,0.204545,-3,-4
104.463,44.0366,23.3171,6.7317,5.1341,14.1951,108.012,43.1585,23.9634,8.1707,4.7439,12.8415,109.028,113.465,0.53753,0.135708,0.257732,0.210654,107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.501131,0.129236,0.217778,0.165158,5,-15
104.463,44.0366,23.3171,6.7317,5.1341,14.1951,108.012,43.1585,23.9634,8.1707,4.7439,12.8415,109.028,113.465,0.545131,0.137766,0.260417,0.211401,104.012,44.4512,22.4634,7.3659,4.561,13.3171,100.427,43.8415,21.2683,7.2439,4.439,13.5366,110.41,106.414,0.516129,0.109512,0.147059,0.238213,3,-9
104.463,44.0366,23.3171,6.7317,5.1341,14.1951,108.012,43.1585,23.9634,8.1707,4.7439,12.8415,109.028,113.465,0.536855,0.143914,0.279188,0.228501,109.805,47.4268,27.0854,8.3171,5.122,15.8659,105.305,42.1829,21.7317,8.5,5.0854,13.6951,112.623,106.892,0.515766,0.159706,0.209302,0.184685,2,7
104.463,44.0366,23.3171,6.7317,5.1341,14.1951,108.012,43.1585,23.9634,8.1707,4.7439,12.8415,109.028,113.465,0.484954,0.100659,0.2125,0.224537,102.732,44.2195,22.7805,7.6585,5.6098,12.6829,99.8415,42.5244,21.7805,7.5854,3.878,13.561,110.452,107.291,0.538653,0.106897,0.169903,0.219451,6,9
104.463,44.0366,23.3171,6.7317,5.1341,14.1951,108.012,43.1585,23.9634,8.1707,4.7439,12.8415,109.028,113.465,0.488584,0.104472,0.198276,0.205479,102.927,44.6707,23.4512,7.6341,3.5244,13.2927,109.963,45.6585,25.8902,7.1707,5.1707,12.9756,106.187,114.289,0.558568,0.108194,0.197309,0.164859,-5,3
104.463,44.0366,23.3171,6.7317,5.1341,14.1951,108.012,43.1585,23.9634,8.1707,4.7439,12.8415,109.028,113.465,0.527293,0.1109,0.247826,0.170306,111.719,44.3537,26.7683,8,5.9146,14.4146,110.415,45.4756,23.7439,8.1707,4.1951,13.8171,112.717,110.647,0.532864,0.121735,0.255,0.225352,3,5
104.463,44.0366,23.3171,6.7317,5.1341,14.1951,108.012,43.1585,23.9634,8.1707,4.7439,12.8415,109.028,113.465,0.568337,0.113031,0.22,0.18451,106.598,44.4268,23.6829,6.2439,4.7561,14.2317,110.341,46.7561,21.7317,7.6829,5.4878,11.9878,109.662,113.428,0.5,0.0716657,0.231111,0.223235,-6,-16
104.463,44.0366,23.3171,6.7317,5.1341,14.1951,108.012,43.1585,23.9634,8.1707,4.7439,12.8415,109.028,113.465,0.523697,0.109948,0.162037,0.187204,103.354,41.8902,23.7317,7.7805,4.2439,15,108.805,44.2195,26.0488,8.6585,5.5244,14.6463,107.271,113.197,0.549881,0.119886,0.210256,0.228029,-6,3
104.463,44.0366,23.3171,6.7317,5.1341,14.1951,108.012,43.1585,23.9634,8.1707,4.7439,12.8415,109.028,113.465,0.480505,0.111202,0.212121,0.155963,106.476,39.8415,23.2317,8.8049,5.4024,13.1463,106.781,42.7195,23.6463,7.1341,4.4634,14.7073,113.119,112.591,0.508516,0.113352,0.173709,0.192214,-2,14
104.463,44.0366,23.3171,6.7317,5.1341,14.1951,108.012,43.1585,23.9634,8.1707,4.7439,12.8415,109.028,113.465,0.521253,0.125764,0.265766,0.136465,106.61,43.122,25.1829,7.8659,4.3049,14.0488,106.024,42.5244,22.3293,7.8171,4.6707,14.3902,111.975,111.22,0.522947,0.160021,0.261682,0.183575,5,5
104.463,44.0366,23.3171,6.7317,5.1341,14.1951,108.012,43.1585,23.9634,8.1707,4.7439,12.8415,109.028,113.465,0.558559,0.111022,0.223256,0.162162,104.012,44.4512,22.4634,7.3659,4.561,13.3171,100.427,43.8415,21.2683,7.2439,4.439,13.5366,110.41,106.414,0.47033,0.11489,0.263158,0.182418,6,9
104.463,44.0366,23.3171,6.7317,5.1341,14.1951,108.012,43.1585,23.9634,8.1707,4.7439,12.8415,109.028,113.465,0.550562,0.11984,0.24186,0.173034,113.463,43.5122,29.2927,8,7.4634,15,107.488,42.5,23.5854,8.7439,3.6707,13.4634,117.433,109.482,0.616628,0.125665,0.240838,0.198614,13,14
104.463,44.0366,23.3171,6.7317,5.1341,14.1951,108.012,43.1585,23.9634,8.1707,4.7439,12.8415,109.028,113.465,0.569412,0.127523,0.258706,0.207059,111.659,43.9878,24.3293,7.6341,6.0976,12.7439,103.878,42.4146,21.7805,7.1707,4.8902,13.7073,116.288,108.345,0.516471,0.137452,0.279279,0.216471,10,26
104.463,44.0366,23.3171,6.7317,5.1341,14.1951,108.012,43.1585,23.9634,8.1707,4.7439,12.8415,109.028,113.465,0.559952,0.121341,0.247525,0.239808,102.317,41.2561,22.6585,7.0488,3.7805,11.7805,105.354,45.7439,23.5244,7.2561,4.4756,13.3537,109.065,112.316,0.5,0.108452,0.23431,0.206818,0,13
104.463,44.0366,23.3171,6.7317,5.1341,14.1951,108.012,43.1585,23.9634,8.1707,4.7439,12.8415,109.028,113.465,0.543902,0.137373,0.226601,0.219512,109.805,47.4268,27.0854,8.3171,5.122,15.8659,105.305,42.1829,21.7317,8.5,5.0854,13.6951,112.623,106.892,0.529481,0.137811,0.233645,0.20283,10,8
104.463,44.0366,23.3171,6.7317,5.1341,14.1951,108.012,43.1585,23.9634,8.1707,4.7439,12.8415,109.028,113.465,0.547445,0.137261,0.229268,0.22871,108.219,45.439,21.5854,6.8171,4.5488,12.3171,107.963,43.7195,24.7439,6.5976,4.9268,13.061,111.828,111.979,0.550448,0.104002,0.190698,0.206278,7,-23
104.463,44.0366,23.3171,6.7317,5.1341,14.1951,108.012,43.1585,23.9634,8.1707,4.7439,12.8415,109.028,113.465,0.546512,0.115707,0.210526,0.202326,102.927,44.6707,23.4512,7.6341,3.5244,13.2927,109.963,45.6585,25.8902,7.1707,5.1707,12.9756,106.187,114.289,0.529412,0.120044,0.224771,0.176471,-5,-18
104.463,44.0366,23.3171,6.7317,5.1341,14.1951,108.012,43.1585,23.9634,8.1707,4.7439,12.8415,109.028,113.465,0.554933,0.113221,0.238095,0.14574,109.512,41.9634,22.6951,8.4024,4.1951,11.7439,107.281,41.8049,23.9268,6.4512,4.6585,14.5,116.212,113.586,0.550562,0.088659,0.29902,0.202247,7,4
104.463,44.0366,23.3171,6.7317,5.1341,14.1951,108.012,43.1585,23.9634,8.1707,4.7439,12.8415,109.028,113.465,0.542129,0.102121,0.245455,0.190687,103.768,43.7317,22.7805,7.6585,3.8659,12.7561,103.915,43.7683,25.1707,7.2805,4.8537,14.1707,109.993,109.912,0.486957,0.117248,0.227642,0.156522,5,6
104.463,44.0366,23.3171,6.7317,5.1341,14.1951,108.012,43.1585,23.9634,8.1707,4.7439,12.8415,109.028,113.465,0.523861,0.111872,0.252174,0.177874,103.402,41.6341,23.4268,7.5854,4.878,13.939,108.219,45.8537,24.3659,7.7927,4.9024,13.5244,107.693,112.949,0.473094,0.117388,0.209402,0.136771,-1,24
104.463,44.0366,23.3171,6.7317,5.1341,14.1951,108.012,43.1585,23.9634,8.1707,4.7439,12.8415,109.028,113.465,0.5,0.115069,0.23913,0.173626,103.415,43.4634,22.7073,7.561,5.3293,13.6463,102.939,43.0976,20.9756,7.5122,4.6098,13.6341,109.63,108.856,0.483945,0.140338,0.200855,0.172018,9,-24
104.463,44.0366,23.3171,6.7317,5.1341,14.1951,108.012,43.1585,23.9634,8.1707,4.7439,12.8415,109.028,113.465,0.528446,0.111702,0.221239,0.166302,106.476,39.8415,23.2317,8.8049,5.4024,13.1463,106.781,42.7195,23.6463,7.1341,4.4634,14.7073,113.119,112.591,0.539443,0.133973,0.258216,0.2529,8,13
104.463,44.0366,23.3171,6.7317,5.1341,14.1951,108.012,43.1585,23.9634,8.1707,4.7439,12.8415,109.028,113.465,0.502179,0.103164,0.222222,0.137255,110.854,42.1341,23.3659,7.0976,3.8049,13.3049,109.927,43.6341,25.878,7.4756,4.1463,12.9024,115.663,114.749,0.554651,0.112813,0.181373,0.211628,12,13
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.52576,0.132059,0.257597,0.202369,104.463,44.0366,23.3171,6.7317,5.1341,14.1951,108.012,43.1585,23.9634,8.1707,4.7439,12.8415,109.028,113.465,0.530267,0.120676,0.239794,0.183979,-12,-21
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.52576,0.132059,0.257597,0.202369,109.512,41.9634,22.6951,8.4024,4.1951,11.7439,107.281,41.8049,23.9268,6.4512,4.6585,14.5,116.212,113.586,0.535563,0.117607,0.252255,0.205741,-4,2
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.52576,0.132059,0.257597,0.202369,105.561,42.3537,22.1829,8.7805,4.1463,12.7805,104.183,42.9512,23.2317,7.0366,5.2195,14.7805,112.216,110.776,0.53224,0.129999,0.236934,0.177246,-14,-18
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.49061,0.14174,0.261261,0.206573,104.012,44.4512,22.4634,7.3659,4.561,13.3171,100.427,43.8415,21.2683,7.2439,4.439,13.5366,110.41,106.414,0.543641,0.146866,0.229167,0.184539,-7,7
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.507519,0.166,0.20197,0.197995,108.988,43.8659,22.3415,7.6463,4.5488,14.061,108.951,43.6341,24.5732,8.5122,5.6341,13.561,112.871,112.732,0.532297,0.125876,0.289855,0.267943,-6,-9
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.52875,0.15857,0.236453,0.225,102.317,41.2561,22.6585,7.0488,3.7805,11.7805,105.354,45.7439,23.5244,7.2561,4.4756,13.3537,109.065,112.316,0.521845,0.136895,0.172727,0.237864,-10,-13
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.554545,0.165289,0.213904,0.27013,102.927,44.6707,23.4512,7.6341,3.5244,13.2927,109.963,45.6585,25.8902,7.1707,5.1707,12.9756,106.187,114.289,0.521396,0.13369,0.212121,0.11036,-13,-13
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.539578,0.13529,0.225641,0.350923,113.463,43.5122,29.2927,8,7.4634,15,107.488,42.5,23.5854,8.7439,3.6707,13.4634,117.433,109.482,0.513605,0.133356,0.203463,0.251701,6,-17
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.521739,0.141886,0.231156,0.31202,103.768,43.7317,22.7805,7.6585,3.8659,12.7561,103.915,43.7683,25.1707,7.2805,4.8537,14.1707,109.993,109.912,0.53912,0.137952,0.238806,0.151589,-9,1
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.552506,0.145402,0.21608,0.178998,109.512,41.9634,22.6951,8.4024,4.1951,11.7439,107.281,41.8049,23.9268,6.4512,4.6585,14.5,116.212,113.586,0.517321,0.0989323,0.276316,0.191686,-5,-4
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.555024,0.145273,0.252577,0.169856,102.732,44.2195,22.7805,7.6585,5.6098,12.6829,99.8415,42.5244,21.7805,7.5854,3.878,13.561,110.452,107.291,0.5,0.12384,0.186275,0.239899,-9,-3
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.546988,0.153065,0.261538,0.151807,104.146,43.2561,22.4268,8.6341,5.122,14.0854,99.8415,41.6098,19.9512,8.2683,4.6341,14.4756,111.351,106.333,0.616541,0.124398,0.230769,0.180451,-8,-6
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.510843,0.149624,0.294118,0.187952,108.219,45.439,21.5854,6.8171,4.5488,12.3171,107.963,43.7195,24.7439,6.5976,4.9268,13.061,111.828,111.979,0.459251,0.119742,0.211382,0.196035,-8,13
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.524362,0.132265,0.225352,0.174014,110,44.5122,25.0976,7.6463,4.9268,14.3293,108.524,41.622,24.7439,7.9756,4.7683,13.3659,114.842,113.82,0.526498,0.13196,0.223256,0.191244,-5,-1
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.525943,0.129339,0.192488,0.176887,104.146,43.2561,22.4268,8.6341,5.122,14.0854,99.8415,41.6098,19.9512,8.2683,4.6341,14.4756,111.351,106.333,0.545673,0.104167,0.1875,0.216346,-8,-28
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.546875,0.129979,0.184466,0.168269,103.354,41.8902,23.7317,7.7805,4.2439,15,108.805,44.2195,26.0488,8.6585,5.5244,14.6463,107.271,113.197,0.550378,0.144855,0.222798,0.196474,-11,-3
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.572178,0.134495,0.225275,0.225722,112.354,43.4634,21.5488,8.5244,4.7805,13.1829,103.878,42.0488,22.4024,7.4268,4.4268,13.9634,117.683,108.731,0.56068,0.131333,0.243781,0.317961,-2,-5
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.56266,0.1339,0.237838,0.212276,111.659,43.9878,24.3293,7.6341,6.0976,12.7439,103.878,42.4146,21.7805,7.1707,4.8902,13.7073,116.288,108.345,0.498851,0.136438,0.264151,0.216092,-4,-17
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.574307,0.133649,0.288043,0.241814,106.476,39.8415,23.2317,8.8049,5.4024,13.1463,106.781,42.7195,23.6463,7.1341,4.4634,14.7073,113.119,112.591,0.552369,0.132526,0.183784,0.259352,-7,2
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.559553,0.130603,0.291005,0.220844,102.317,41.2561,22.6585,7.0488,3.7805,11.7805,105.354,45.7439,23.5244,7.2561,4.4756,13.3537,109.065,112.316,0.575309,0.124545,0.191257,0.175309,-8,3
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.50885,0.102666,0.279476,0.165929,105.622,45.4634,19.5,6.9878,5.1585,13.0122,103.024,42.9024,20.1829,7.3415,5.0976,12.3415,111.126,108.847,0.554688,0.107164,0.242857,0.167411,-8,11
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.506897,0.107727,0.252174,0.209195,98.8293,40.9146,21.5732,7.8415,4.1463,13.2073,105.817,43.7439,23.6463,7.7561,4.7439,13.6341,105.888,114.313,0.55119,0.149221,0.21,0.197619,-12,-7
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.502375,0.12299,0.266376,0.206651,108.073,46.3659,23.7683,7.7195,4.7317,15.3171,109.622,44.8171,23.561,8.3171,5.4512,13.6463,109.008,110.629,0.540284,0.150086,0.172093,0.218009,-10,-24
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.516166,0.136923,0.279279,0.187067,106.598,44.4268,23.6829,6.2439,4.7561,14.2317,110.341,46.7561,21.7317,7.6829,5.4878,11.9878,109.662,113.428,0.496504,0.110742,0.18018,0.216783,-10,-1
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.502237,0.117842,0.287554,0.187919,106.61,43.122,25.1829,7.8659,4.3049,14.0488,106.024,42.5244,22.3293,7.8171,4.6707,14.3902,111.975,111.22,0.528802,0.128544,0.232323,0.225806,-5,-9
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.536748,0.114324,0.3,0.209354,109.805,47.4268,27.0854,8.3171,5.122,15.8659,105.305,42.1829,21.7317,8.5,5.0854,13.6951,112.623,106.892,0.516539,0.136997,0.180905,0.223919,-3,-10
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.533408,0.110767,0.276995,0.224944,111.719,44.3537,26.7683,8,5.9146,14.4146,110.415,45.4756,23.7439,8.1707,4.1951,13.8171,112.717,110.647,0.519231,0.126538,0.174672,0.20362,-6,14
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.504357,0.112691,0.272321,0.20915,108.073,46.3659,23.7683,7.7195,4.7317,15.3171,109.622,44.8171,23.561,8.3171,5.4512,13.6463,109.008,110.629,0.531891,0.110462,0.226667,0.211845,-10,4
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.506593,0.133071,0.27027,0.178022,99.3293,40.5366,21.5488,7.4756,4.8293,14.4146,105.537,42.5,22.1463,8.0732,5.1341,13.9634,106.694,113.889,0.522556,0.117233,0.19598,0.223058,-5,-18
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.494253,0.132331,0.265487,0.218391,110.854,42.1341,23.3659,7.0976,3.8049,13.3049,109.927,43.6341,25.878,7.4756,4.1463,12.9024,115.663,114.749,0.541379,0.117199,0.19457,0.181609,-4,8
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.547344,0.0989323,0.251142,0.187067,103.402,41.6341,23.4268,7.5854,4.878,13.939,108.219,45.8537,24.3659,7.7927,4.9024,13.5244,107.693,112.949,0.532067,0.129352,0.215686,0.218527,-10,-7
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.540929,0.137044,0.281106,0.152655,112.354,43.4634,21.5488,8.5244,4.7805,13.1829,103.878,42.0488,22.4024,7.4268,4.4268,13.9634,117.683,108.731,0.53163,0.132216,0.241026,0.23601,6,10
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.539474,0.143778,0.279817,0.144737,103.927,44.1098,21.2561,6.9512,4.5,15.061,113.293,45.8659,23.2927,8.6707,5.9512,12.9756,105.708,115.642,0.527174,0.124522,0.252174,0.208696,-11,-28
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.551339,0.142016,0.242009,0.149554,102.732,44.2195,22.7805,7.6585,5.6098,12.6829,99.8415,42.5244,21.7805,7.5854,3.878,13.561,110.452,107.291,0.490196,0.111135,0.238938,0.178649,-4,-10
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.544118,0.141014,0.252252,0.167421,98.8293,40.9146,21.5732,7.8415,4.1463,13.2073,105.817,43.7439,23.6463,7.7561,4.7439,13.6341,105.888,114.313,0.5125,0.105334,0.238739,0.152273,-14,-5
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.545455,0.139553,0.218605,0.177156,108.988,43.8659,22.3415,7.6463,4.5488,14.061,108.951,43.6341,24.5732,8.5122,5.6341,13.561,112.871,112.732,0.503282,0.106703,0.256637,0.201313,-6,-8
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.547344,0.135545,0.254717,0.196305,103.415,43.4634,22.7073,7.561,5.3293,13.6463,102.939,43.0976,20.9756,7.5122,4.6098,13.6341,109.63,108.856,0.577982,0.110684,0.17734,0.213303,-6,-6
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.533487,0.135492,0.282407,0.221709,105.622,45.4634,19.5,6.9878,5.1585,13.0122,103.024,42.9024,20.1829,7.3415,5.0976,12.3415,111.126,108.847,0.506757,0.0788525,0.227679,0.186937,-4,3
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.521583,0.133406,0.268519,0.247002,110,44.5122,25.0976,7.6463,4.9268,14.3293,108.524,41.622,24.7439,7.9756,4.7683,13.3659,114.842,113.82,0.578194,0.122741,0.225962,0.138767,-4,1
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.5,0.116189,0.262295,0.231818,113.463,43.5122,29.2927,8,7.4634,15,107.488,42.5,23.5854,8.7439,3.6707,13.4634,117.433,109.482,0.511682,0.139813,0.237209,0.126168,-4,4
107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.5,0.133089,0.253112,0.187919,99.3293,40.5366,21.5488,7.4756,4.8293,14.4146,105.537,42.5,22.1463,8.0732,5.1341,13.9634,106.694,113.889,0.564858,0.133631,0.28934,0.21934,-17,-14
103.402,41.6341,23.4268,7.5854,4.878,13.939,108.219,45.8537,24.3659,7.7927,4.9024,13.5244,107.693,112.949,0.523259,0.12805,0.226693,0.191179,103.415,43.4634,22.7073,7.561,5.3293,13.6463,102.939,43.0976,20.9756,7.5122,4.6098,13.6341,109.63,108.856,0.514106,0.123008,0.221256,0.192611,4,-7
103.402,41.6341,23.4268,7.5854,4.878,13.939,108.219,45.8537,24.3659,7.7927,4.9024,13.5244,107.693,112.949,0.523259,0.12805,0.226693,0.191179,106.598,44.4268,23.6829,6.2439,4.7561,14.2317,110.341,46.7561,21.7317,7.6829,5.4878,11.9878,109.662,113.428,0.516847,0.114746,0.212219,0.203272,-5,-4
103.402,41.6341,23.4268,7.5854,4.878,13.939,108.219,45.8537,24.3659,7.7927,4.9024,13.5244,107.693,112.949,0.523259,0.12805,0.226693,0.191179,102.732,44.2195,22.7805,7.6585,5.6098,12.6829,99.8415,42.5244,21.7805,7.5854,3.878,13.561,110.452,107.291,0.517515,0.120871,0.233811,0.178725,6,-27
103.402,41.6341,23.4268,7.5854,4.878,13.939,108.219,45.8537,24.3659,7.7927,4.9024,13.5244,107.693,112.949,0.559165,0.138939,0.186275,0.174014,102.927,44.6707,23.4512,7.6341,3.5244,13.2927,109.963,45.6585,25.8902,7.1707,5.1707,12.9756,106.187,114.289,0.455097,0.134837,0.205021,0.18932,-8,22
103.402,41.6341,23.4268,7.5854,4.878,13.939,108.219,45.8537,24.3659,7.7927,4.9024,13.5244,107.693,112.949,0.543779,0.149963,0.186603,0.0990783,104.012,44.4512,22.4634,7.3659,4.561,13.3171,100.427,43.8415,21.2683,7.2439,4.439,13.5366,110.41,106.414,0.521792,0.145105,0.245098,0.152542,4,16
103.402,41.6341,23.4268,7.5854,4.878,13.939,108.219,45.8537,24.3659,7.7927,4.9024,13.5244,107.693,112.949,0.495465,0.141417,0.190265,0.117914,104.463,44.0366,23.3171,6.7317,5.1341,14.1951,108.012,43.1585,23.9634,8.1707,4.7439,12.8415,109.028,113.465,0.562796,0.147961,0.23913,0.199052,-9,-13
103.402,41.6341,23.4268,7.5854,4.878,13.939,108.219,45.8537,24.3659,7.7927,4.9024,13.5244,107.693,112.949,0.552752,0.122191,0.248826,0.174312,104.146,43.2561,22.4268,8.6341,5.122,14.0854,99.8415,41.6098,19.9512,8.2683,4.6341,14.4756,111.351,106.333,0.519608,0.135413,0.196078,0.210784,-6,40
103.402,41.6341,23.4268,7.5854,4.878,13.939,108.219,45.8537,24.3659,7.7927,4.9024,13.5244,107.693,112.949,0.518307,0.128214,0.254386,0.17849,105.561,42.3537,22.1829,8.7805,4.1463,12.7805,104.183,42.9512,23.2317,7.0366,5.2195,14.7805,112.216,110.776,0.501152,0.117695,0.227074,0.142857,-4,8
103.402,41.6341,23.4268,7.5854,4.878,13.939,108.219,45.8537,24.3659,7.7927,4.9024,13.5244,107.693,112.949,0.553899,0.110881,0.236607,0.245413,107.854,45.061,21.3415,9.061,5.0244,13.439,104.439,42.1707,23.3049,7.6829,4.5976,15.1341,112.729,110.045,0.52619,0.144901,0.252381,0.188095,6,-13
103.402,41.6341,23.4268,7.5854,4.878,13.939,108.219,45.8537,24.3659,7.7927,4.9024,13.5244,107.693,112.949,0.587617,0.0975197,0.217822,0.259346,113.463,43.5122,29.2927,8,7.4634,15,107.488,42.5,23.5854,8.7439,3.6707,13.4634,117.433,109.482,0.554444,0.118224,0.226601,0.202222,11,21
